district_name,week_end_sunday,imd_weekly_rainfall_mm
Bengaluru (Urban),2023-11-12,38.80209133028984
Bengaluru (Urban),2023-11-19,0.0
Bengaluru (Urban),2023-11-26,5.237969033187255
Bengaluru (Urban),2023-12-03,3.9261313093302306
Bengaluru (Urban),2023-12-10,0.23060391895705834
Bengaluru (Urban),2023-12-17,0.026512211188673973
Bengaluru (Urban),2023-12-24,0.0
Bengaluru (Urban),2023-12-31,0.0
Bengaluru (Urban),2024-01-07,0.2586333677172661
Bengaluru (Urban),2024-01-14,0.8369426876306534
Bengaluru (Urban),2024-01-21,0.0
Bengaluru (Urban),2024-01-28,0.0
Bengaluru (Urban),2024-02-04,0.0
Bengaluru (Urban),2024-02-11,0.0
Bengaluru (Urban),2024-02-18,0.0
Bengaluru (Urban),2024-02-25,0.0
Bengaluru (Urban),2024-03-03,0.0
Bengaluru (Urban),2024-03-10,0.0
Bengaluru (Urban),2024-03-17,0.0
Bengaluru (Urban),2024-03-24,0.0
Bengaluru (Urban),2024-03-31,0.0
Bengaluru (Urban),2024-04-07,0.0
Bengaluru (Urban),2024-04-14,0.0
Bengaluru (Urban),2024-04-21,0.0
Bengaluru (Urban),2024-04-28,0.0
Bengaluru (Urban),2024-05-05,3.4040538668632507
Bengaluru (Urban),2024-05-12,16.027996320277452
Bengaluru (Urban),2024-05-19,22.37103301845491
Bengaluru (Urban),2024-05-26,34.76537276059389
Bengaluru (Urban),2024-06-02,24.28391721844673
Bengaluru (Urban),2024-06-09,43.643880035728216
Bengaluru (Urban),2024-06-16,11.755721658468246
Bengaluru (Urban),2024-06-23,6.250726468861103
Bengaluru (Urban),2024-06-30,3.1810910683125257
Bengaluru (Urban),2024-07-07,4.81610295176506
Bengaluru (Urban),2024-07-14,11.676649367436767
Bengaluru (Urban),2024-07-21,20.753863856196404
Bengaluru (Urban),2024-07-28,6.764626797288656
Bengaluru (Urban),2024-08-04,17.254781670868397
Bengaluru (Urban),2024-08-11,21.628815403208137
Bengaluru (Urban),2024-08-18,32.64171048440039
Bengaluru (Urban),2024-08-25,11.23104676604271
Bengaluru (Urban),2024-09-01,14.201341278851032
Bengaluru (Urban),2024-09-08,8.158910512924194
Bengaluru (Urban),2024-09-15,1.686707280576229
Bengaluru (Urban),2024-09-22,0.3137277662754059
Bengaluru (Urban),2024-09-29,20.816949393600225
Bengaluru (Urban),2024-10-06,52.10332835279405
Bengaluru (Urban),2024-10-13,23.041444517672062
Bengaluru (Urban),2024-10-20,104.53826227784157
Bengaluru (Urban),2024-10-27,86.96018533408642
Bengaluru (Urban),2024-11-03,5.705275543034077
Bengaluru (Urban),2024-11-10,5.41002294421196
Bengaluru (Urban),2024-11-17,10.539809428155422
Bengaluru (Urban),2024-11-24,0.0
Bengaluru (Urban),2024-12-01,5.275732219219208
Bengaluru (Urban),2024-12-08,70.75781296566129
Bengaluru (Urban),2024-12-15,6.92527699097991
Bengaluru (Urban),2024-12-22,0.0
Bengaluru (Urban),2024-12-29,2.864274114370346
Bengaluru (Urban),2025-01-05,0.0
Bidar,2015-01-04,13.591207918193605
Bidar,2015-01-11,0.0
Bidar,2015-01-18,0.0
Bidar,2015-01-25,0.0
Bidar,2015-02-01,0.0
Bidar,2015-02-08,0.0
Bidar,2015-02-15,0.0
Bidar,2015-02-22,0.0
Bidar,2015-03-01,20.82503456539578
Bidar,2015-03-08,5.3805482321315345
Bidar,2015-03-15,32.54180115709702
Bidar,2015-03-22,7.131502088573244
Bidar,2015-03-29,0.0
Bidar,2015-04-05,0.8625139130486382
Bidar,2015-04-12,57.681322292321255
Bidar,2015-04-19,20.84229141804907
Bidar,2015-04-26,13.21871754858229
Bidar,2015-05-03,2.037909338871638
Bidar,2015-05-10,11.09617249170939
Bidar,2015-05-17,16.20347087747521
Bidar,2015-05-24,0.0
Bidar,2015-05-31,3.597019599543678
Bidar,2015-06-07,12.666752255625195
Bidar,2015-06-14,45.11665493912167
Bidar,2015-06-21,49.75739856229888
Bidar,2015-06-28,15.779530638621914
Bidar,2015-07-05,12.159295233587423
Bidar,2015-07-12,0.6056029167440202
Bidar,2015-07-19,40.43634765015708
Bidar,2015-07-26,9.828868597745895
Bidar,2015-08-02,23.548424111472233
Bidar,2015-08-09,14.609037462208006
Bidar,2015-08-16,41.41979352964295
Bidar,2015-08-23,29.768288046121597
Bidar,2015-08-30,13.849608409735893
Bidar,2015-09-06,37.59247757246097
Bidar,2015-09-13,52.64774377312925
Bidar,2015-09-20,75.96170953909557
Bidar,2015-09-27,10.515668973326683
Bidar,2015-10-04,18.27635121759441
Bidar,2015-10-11,11.309588342905045
Bidar,2015-10-18,0.02336050570011139
Bidar,2015-10-25,0.0
Bidar,2015-11-01,17.871124813954037
Bidar,2015-11-08,0.0
Bidar,2015-11-15,0.0
Bidar,2015-11-22,0.0
Bidar,2015-11-29,0.0
Bidar,2015-12-06,0.01400662793053521
Bidar,2015-12-13,0.0
Bidar,2015-12-20,0.0
Bidar,2015-12-27,0.0
Bidar,2016-01-03,0.0
Bidar,2016-01-10,0.0
Bidar,2016-01-17,0.0
Bidar,2016-01-24,0.6531104975276523
Bidar,2016-01-31,0.0
Bidar,2016-02-07,0.0
Bidar,2016-02-14,0.0
Bidar,2016-02-21,0.0
Bidar,2016-02-28,0.947936839527554
Bidar,2016-03-06,20.04311414559682
Bidar,2016-03-13,0.21768318282233345
Bidar,2016-03-20,0.0
Bidar,2016-03-27,0.0
Bidar,2016-04-03,3.1056369038091765
Bidar,2016-04-10,3.9630434297853045
Bidar,2016-04-17,1.459177705976698
Bidar,2016-04-24,0.0
Bidar,2016-05-01,15.390402192870777
Bidar,2016-05-08,30.89868435760339
Bidar,2016-05-15,18.622709688213135
Bidar,2016-05-22,4.094986134105259
Bidar,2016-05-29,0.6889466494321823
Bidar,2016-06-05,39.10786949594815
Bidar,2016-06-12,73.24243745373354
Bidar,2016-06-19,24.491711750626564
Bidar,2016-06-26,82.24117379552789
Bidar,2016-07-03,25.792230975296764
Bidar,2016-07-10,30.442239198419784
Bidar,2016-07-17,17.923464975423283
Bidar,2016-07-24,92.85315273867712
Bidar,2016-07-31,121.45254177765713
Bidar,2016-08-07,32.98315924737189
Bidar,2016-08-14,5.686552935176426
Bidar,2016-08-21,1.7708795186546114
Bidar,2016-08-28,15.64380780690246
Bidar,2016-09-04,76.20530589256022
Bidar,2016-09-11,1.1435627217094104
Bidar,2016-09-18,156.0842331200838
Bidar,2016-09-25,265.3484256565571
Bidar,2016-10-02,102.9138209612833
Bidar,2016-10-09,37.62738683323066
Bidar,2016-10-16,4.967912235193783
Bidar,2016-10-23,0.0
Bidar,2016-10-30,0.0
Bidar,2016-11-06,0.0
Bidar,2016-11-13,0.0
Bidar,2016-11-20,0.0
Bidar,2016-11-27,0.0
Bidar,2016-12-04,0.0
Bidar,2016-12-11,0.0
Bidar,2016-12-18,0.29805997510751087
Bidar,2016-12-25,0.0
Bidar,2017-01-01,0.0
Bidar,2017-01-08,0.0
Bidar,2017-01-15,0.0
Bidar,2017-01-22,0.0
Bidar,2017-01-29,0.0
Bidar,2017-02-05,0.0
Bidar,2017-02-12,0.0
Bidar,2017-02-19,0.0
Bidar,2017-02-26,0.0
Bidar,2017-03-05,0.0
Bidar,2017-03-12,0.08456577195061578
Bidar,2017-03-19,19.904772597882484
Bidar,2017-03-26,0.0
Bidar,2017-04-02,0.22123155660099453
Bidar,2017-04-09,0.6738610333866544
Bidar,2017-04-16,0.0
Bidar,2017-04-23,0.0
Bidar,2017-04-30,2.108449425962236
Bidar,2017-05-07,5.149595268070698
Bidar,2017-05-14,6.200694872273338
Bidar,2017-05-21,0.3583404810892211
Bidar,2017-05-28,0.8753545499510236
Bidar,2017-06-04,12.873620089557436
Bidar,2017-06-11,53.4178910702467
Bidar,2017-06-18,109.18400657011404
Bidar,2017-06-25,59.79946121573448
Bidar,2017-07-02,13.186331247289976
Bidar,2017-07-09,13.126133274700907
Bidar,2017-07-16,23.164972984128525
Bidar,2017-07-23,49.962821605304875
Bidar,2017-07-30,12.356276895436975
Bidar,2017-08-06,1.4282012250688343
Bidar,2017-08-13,35.65490437547366
Bidar,2017-08-20,86.28079069654146
Bidar,2017-08-27,62.10949341124959
Bidar,2017-09-03,49.399388551712036
Bidar,2017-09-10,33.76407776772976
Bidar,2017-09-17,51.71199920111233
Bidar,2017-09-24,21.75241205179029
Bidar,2017-10-01,8.779119431972504
Bidar,2017-10-08,31.392166804936195
Bidar,2017-10-15,90.63513400985136
Bidar,2017-10-22,7.169857780138652
Bidar,2017-10-29,5.485326833195157
Bidar,2017-11-05,0.0
Bidar,2017-11-12,0.0
Bidar,2017-11-19,0.0
Bidar,2017-11-26,24.74193541208903
Bidar,2017-12-03,0.0
Bidar,2017-12-10,0.0
Bidar,2017-12-17,0.0
Bidar,2017-12-24,0.0
Bidar,2017-12-31,0.0
Bidar,2018-01-07,0.0
Bidar,2018-01-14,0.0
Bidar,2018-01-21,0.0
Bidar,2018-01-28,0.0
Bidar,2018-02-04,0.0
Bidar,2018-02-11,0.0
Bidar,2018-02-18,0.0
Bidar,2018-02-25,0.0
Bidar,2018-03-04,0.0
Bidar,2018-03-11,0.0
Bidar,2018-03-18,0.0
Bidar,2018-03-25,0.0
Bidar,2018-04-01,0.0
Bidar,2018-04-08,0.0
Bidar,2018-04-15,0.0
Bidar,2018-04-22,0.0
Bidar,2018-04-29,0.0
Bidar,2018-05-06,0.0
Bidar,2018-05-13,0.0
Bidar,2018-05-20,0.0
Bidar,2018-05-27,0.0
Bidar,2018-06-03,0.0
Bidar,2018-06-10,0.0
Bidar,2018-06-17,0.0
Bidar,2018-06-24,0.0
Bidar,2018-07-01,0.0
Bidar,2018-07-08,0.0
Bidar,2018-07-15,0.0
Bidar,2018-07-22,0.0
Bidar,2018-07-29,0.0
Bidar,2018-08-05,0.0
Bidar,2018-08-12,0.0
Bidar,2018-08-19,0.0
Bidar,2018-08-26,0.0
Bidar,2018-09-02,0.0
Bidar,2018-09-09,0.0
Bidar,2018-09-16,0.0
Bidar,2018-09-23,0.0
Bidar,2018-09-30,0.0
Bidar,2018-10-07,0.0
Bidar,2018-10-14,0.0
Bidar,2018-10-21,0.0
Bidar,2018-10-28,0.0
Bidar,2018-11-04,0.0
Bidar,2018-11-11,0.0
Bidar,2018-11-18,0.0
Bidar,2018-11-25,0.0
Bidar,2018-12-02,0.0
Bidar,2018-12-09,0.0
Bidar,2018-12-16,0.0
Bidar,2018-12-23,0.0
Bidar,2018-12-30,0.0
Bidar,2019-01-06,0.0
Bidar,2019-01-13,0.0
Bidar,2019-01-20,0.0
Bidar,2019-01-27,2.138477184706264
Bidar,2019-02-03,0.0
Bidar,2019-02-10,0.0
Bidar,2019-02-17,0.0
Bidar,2019-02-24,0.0
Bidar,2019-03-03,0.0
Bidar,2019-03-10,0.0
Bidar,2019-03-17,0.0
Bidar,2019-03-24,0.0
Bidar,2019-03-31,0.7082976400852203
Bidar,2019-04-07,4.263235916694005
Bidar,2019-04-14,0.7478452142741945
Bidar,2019-04-21,1.4068423733115196
Bidar,2019-04-28,0.09181492196189033
Bidar,2019-05-05,0.6664466261863708
Bidar,2019-05-12,0.15993652741114298
Bidar,2019-05-19,0.0
Bidar,2019-05-26,4.816347295211421
Bidar,2019-06-02,4.7191498461696835
Bidar,2019-06-09,23.254287636942333
Bidar,2019-06-16,5.415239638752407
Bidar,2019-06-23,34.32193221896887
Bidar,2019-06-30,50.55367689331373
Bidar,2019-07-07,9.174763622383276
Bidar,2019-07-14,28.646025818255215
Bidar,2019-07-21,60.523726600739685
Bidar,2019-07-28,5.696287050843239
Bidar,2019-08-04,102.62930937111378
Bidar,2019-08-11,70.1516226331393
Bidar,2019-08-18,15.931989818811417
Bidar,2019-08-25,43.01002711471584
Bidar,2019-09-01,43.70390553275744
Bidar,2019-09-08,64.60434845917754
Bidar,2019-09-15,20.4885883529981
Bidar,2019-09-22,46.16352390911844
Bidar,2019-09-29,55.16146508190367
Bidar,2019-10-06,37.37975197202629
Bidar,2019-10-13,20.767814407745995
Bidar,2019-10-20,37.93686225016912
Bidar,2019-10-27,50.5073713892036
Bidar,2019-11-03,45.13527282575766
Bidar,2019-11-10,2.123551022675302
Bidar,2019-11-17,0.0
Bidar,2019-11-24,0.0
Bidar,2019-12-01,0.0
Bidar,2019-12-08,0.23062705993652344
Bidar,2019-12-15,0.0
Bidar,2019-12-22,0.0
Bidar,2019-12-29,0.0
Bidar,2020-01-05,2.6903708759281373
Bidar,2020-01-12,0.0
Bidar,2020-01-19,0.0
Bidar,2020-01-26,0.0
Bidar,2020-02-02,0.0
Bidar,2020-02-09,5.892727494239807
Bidar,2020-02-16,0.0
Bidar,2020-02-23,0.0
Bidar,2020-03-01,0.012400824990537431
Bidar,2020-03-08,3.882278902663125
Bidar,2020-03-15,3.288186934259203
Bidar,2020-03-22,3.667177332772149
Bidar,2020-03-29,2.6646337774064808
Bidar,2020-04-05,2.4068422118822737
Bidar,2020-04-12,18.29177131834957
Bidar,2020-04-19,3.513468321826723
Bidar,2020-04-26,12.928235521747006
Bidar,2020-05-03,2.1167372175388866
Bidar,2020-05-10,18.915871752632988
Bidar,2020-05-17,21.35693705909782
Bidar,2020-05-24,0.07400091489156087
Bidar,2020-05-31,1.4557551145553589
Bidar,2020-06-07,45.54253981841936
Bidar,2020-06-14,39.215533985031975
Bidar,2020-06-21,55.34852939181858
Bidar,2020-06-28,29.492956526577473
Bidar,2020-07-05,68.02635979983542
Bidar,2020-07-12,43.47444299194548
Bidar,2020-07-19,83.93118649555578
Bidar,2020-07-26,67.82930888566706
Bidar,2020-08-02,45.398752388854824
Bidar,2020-08-09,20.053206741809845
Bidar,2020-08-16,79.62408105532329
Bidar,2020-08-23,72.36797574824757
Bidar,2020-08-30,14.95164952923854
Bidar,2020-09-06,9.335621590415638
Bidar,2020-09-13,71.93978657407894
Bidar,2020-09-20,202.8779879709085
Bidar,2020-09-27,108.92613575028048
Bidar,2020-10-04,12.90405868821674
Bidar,2020-10-11,5.791310343477462
Bidar,2020-10-18,173.82880566103591
Bidar,2020-10-25,8.190975007083681
Bidar,2020-11-01,0.0
Bidar,2020-11-08,0.0
Bidar,2020-11-15,0.0
Bidar,2020-11-22,0.0
Bidar,2020-11-29,0.13732904526922438
Bidar,2020-12-06,0.0
Bidar,2020-12-13,0.0
Bidar,2020-12-20,0.0
Bidar,2020-12-27,0.0
Bidar,2021-01-03,0.0
Bidar,2021-01-10,9.427726321750217
Bidar,2021-01-17,0.0
Bidar,2021-01-24,0.0
Bidar,2021-01-31,0.0
Bidar,2021-02-07,0.0
Bidar,2021-02-14,0.0
Bidar,2021-02-21,1.6289745055966907
Bidar,2021-02-28,0.0
Bidar,2021-03-07,0.0
Bidar,2021-03-14,0.0
Bidar,2021-03-21,0.0
Bidar,2021-03-28,1.168089612490601
Bidar,2021-04-04,0.0
Bidar,2021-04-11,0.48632919788360596
Bidar,2021-04-18,8.608307459288174
Bidar,2021-04-25,0.015731712182362873
Bidar,2021-05-02,13.785925406548712
Bidar,2021-05-09,9.365549735724926
Bidar,2021-05-16,3.4726274725463657
Bidar,2021-05-23,2.1025199542442956
Bidar,2021-05-30,13.857060014373726
Bidar,2021-06-06,81.96186996002993
Bidar,2021-06-13,63.04248919420772
Bidar,2021-06-20,44.98067721393373
Bidar,2021-06-27,19.498925970660316
Bidar,2021-07-04,28.370436747868858
Bidar,2021-07-11,83.15891007416778
Bidar,2021-07-18,84.86357816391521
Bidar,2021-07-25,92.89268076088693
Bidar,2021-08-01,0.297318740023507
Bidar,2021-08-08,1.7609233392609491
Bidar,2021-08-15,5.253016637431251
Bidar,2021-08-22,60.4277443057961
Bidar,2021-08-29,58.394050811727844
Bidar,2021-09-05,132.8541780329413
Bidar,2021-09-12,62.881954458024765
Bidar,2021-09-19,10.59106659889221
Bidar,2021-09-26,108.50835422012541
Bidar,2021-10-03,80.56947953502338
Bidar,2021-10-10,31.983495927519268
Bidar,2021-10-17,31.606902798016865
Bidar,2021-10-24,0.2846229804886712
Bidar,2021-10-31,0.0
Bidar,2021-11-07,5.231898933649063
Bidar,2021-11-14,0.38393721646732754
Bidar,2021-11-21,7.573554020788935
Bidar,2021-11-28,4.1675590044922295
Bidar,2021-12-05,0.9603462550375197
Bidar,2021-12-12,0.0
Bidar,2021-12-19,0.0
Bidar,2021-12-26,0.0
Bidar,2022-01-02,0.0
Bidar,2022-01-09,0.4388501114315457
Bidar,2022-01-16,3.3666847157809467
Bidar,2022-01-23,0.0
Bidar,2022-01-30,0.0
Bidar,2022-02-06,0.0
Bidar,2022-02-13,0.0
Bidar,2022-02-20,0.0
Bidar,2022-02-27,0.0
Bidar,2022-03-06,0.0
Bidar,2022-03-13,1.5814431822962232
Bidar,2022-03-20,0.01613172557618883
Bidar,2022-03-27,0.3015194800164965
Bidar,2022-04-03,0.0
Bidar,2022-04-10,0.9999844945139356
Bidar,2022-04-17,1.0053799086146884
Bidar,2022-04-24,3.9672740466064877
Bidar,2022-05-01,3.252786891327964
Bidar,2022-05-08,6.154196865028806
Bidar,2022-05-15,9.815184768703249
Bidar,2022-05-22,27.224677104916836
Bidar,2022-05-29,5.908368569281366
Bidar,2022-06-05,17.291448743806946
Bidar,2022-06-12,14.166670587327745
Bidar,2022-06-19,52.90182421108087
Bidar,2022-06-26,44.025627283586395
Bidar,2022-07-03,37.798432336913216
Bidar,2022-07-10,133.85851892497806
Bidar,2022-07-17,115.98310130337875
Bidar,2022-07-24,105.75071555624406
Bidar,2022-07-31,42.77580784592364
Bidar,2022-08-07,51.82658478286531
Bidar,2022-08-14,38.291692696511745
Bidar,2022-08-21,7.503329538636738
Bidar,2022-08-28,22.965424845616024
Bidar,2022-09-04,31.811060807771153
Bidar,2022-09-11,122.60670803321733
Bidar,2022-09-18,9.18179558797015
Bidar,2022-09-25,13.313827481534746
Bidar,2022-10-02,41.807673598329224
Bidar,2022-10-09,26.133995218409435
Bidar,2022-10-16,81.90638866192765
Bidar,2022-10-23,24.209287386801506
Bidar,2022-10-30,0.0
Bidar,2022-11-06,0.0
Bidar,2022-11-13,0.0
Bidar,2022-11-20,0.0
Bidar,2022-11-27,0.0
Bidar,2022-12-04,0.0
Bidar,2022-12-11,0.016019382410579257
Bidar,2022-12-18,0.7221472130881416
Bidar,2022-12-25,0.0
Bidar,2023-01-01,0.0
Bidar,2023-01-08,0.0
Bidar,2023-01-15,0.0
Bidar,2023-01-22,0.0
Bidar,2023-01-29,0.0
Bidar,2023-02-05,0.870389339617557
Bidar,2023-02-12,0.0
Bidar,2023-02-19,0.0
Bidar,2023-02-26,0.0
Bidar,2023-03-05,0.0
Bidar,2023-03-12,0.0
Bidar,2023-03-19,49.29155968874693
Bidar,2023-03-26,0.06308792228810489
Bidar,2023-04-02,0.0
Bidar,2023-04-09,18.97373309110602
Bidar,2023-04-16,5.197953284614616
Bidar,2023-04-23,1.3826749201657045
Bidar,2023-04-30,69.13240260713631
Bidar,2023-05-07,55.01173438462946
Bidar,2023-05-14,5.984865891436736
Bidar,2023-05-21,0.0
Bidar,2023-05-28,11.297233708468006
Bidar,2023-06-04,5.029091777486934
Bidar,2023-06-11,24.079102525073623
Bidar,2023-06-18,3.885582143233882
Bidar,2023-06-25,38.56191388295136
Bidar,2023-07-02,22.572061815040392
Bidar,2023-07-09,70.54484079778194
Bidar,2023-07-16,52.75881596364909
Bidar,2023-07-23,122.85841904083888
Bidar,2023-07-30,103.56138261695418
Bidar,2023-08-06,12.2047417658614
Bidar,2023-08-13,0.7461545384592481
Bidar,2023-08-20,13.980577402127286
Bidar,2023-08-27,2.854621277915107
Bidar,2023-09-03,8.421281364435952
Bidar,2023-09-10,131.7098061988751
Bidar,2023-09-17,28.592993455201697
Bidar,2023-09-24,37.23769638852941
Bidar,2023-10-01,72.11786936761604
Bidar,2023-10-08,17.277893546347816
Bidar,2023-10-15,0.0
Bidar,2023-10-22,0.0
Bidar,2023-10-29,0.0
Bidar,2023-11-05,0.0
Bidar,2023-11-12,6.395783783247074
Bidar,2023-11-19,0.0
Bidar,2023-11-26,1.186491158273485
Bidar,2023-12-03,23.72542682621214
Bidar,2023-12-10,0.2857390112347073
Bidar,2023-12-17,0.0
Bidar,2023-12-24,0.0
Bidar,2023-12-31,0.0
Bidar,2024-01-07,0.0
Bidar,2024-01-14,0.11321326427989536
Bidar,2024-01-21,0.0
Bidar,2024-01-28,0.0
Bidar,2024-02-04,0.0
Bidar,2024-02-11,0.0
Bidar,2024-02-18,0.0
Bidar,2024-02-25,0.0
Bidar,2024-03-03,0.0
Bidar,2024-03-10,0.0
Bidar,2024-03-17,1.4640619026290045
Bidar,2024-03-24,7.757228448987007
Bidar,2024-03-31,0.1421034468544854
Bidar,2024-04-07,0.0
Bidar,2024-04-14,16.964971408247948
Bidar,2024-04-21,3.6109096639686165
Bidar,2024-04-28,7.743787619802688
Bidar,2024-05-05,0.0
Bidar,2024-05-12,11.344571025835142
Bidar,2024-05-19,26.15918198724588
Bidar,2024-05-26,2.7704735812213688
Bidar,2024-06-02,0.9006069327394167
Bidar,2024-06-09,40.07923100474808
Bidar,2024-06-16,56.798774667912056
Bidar,2024-06-23,14.011016483108202
Bidar,2024-06-30,16.49839463333289
Bidar,2024-07-07,31.896373099750942
Bidar,2024-07-14,12.405909425682491
Bidar,2024-07-21,67.13164995610714
Bidar,2024-07-28,62.059048000309204
Bidar,2024-08-04,6.840181648731232
Bidar,2024-08-11,26.024243180950485
Bidar,2024-08-18,28.52210532625516
Bidar,2024-08-25,44.68389198597934
Bidar,2024-09-01,59.63129376371702
Bidar,2024-09-08,128.45012839800782
Bidar,2024-09-15,6.1212519854307175
Bidar,2024-09-22,28.954357031318878
Bidar,2024-09-29,55.99417682819896
Bidar,2024-10-06,23.504055136607754
Bidar,2024-10-13,5.9693799863259
Bidar,2024-10-20,17.57077064613501
Bidar,2024-10-27,18.59940946433279
Bidar,2024-11-03,2.3093912568357258
Bidar,2024-11-10,0.13551064332326254
Bidar,2024-11-17,0.14187568757269117
Bidar,2024-11-24,0.0
Bidar,2024-12-01,0.0
Bidar,2024-12-08,9.91828954550955
Bidar,2024-12-15,2.0383037510845394
Bidar,2024-12-22,0.0
Bidar,2024-12-29,0.2912597921159532
Bidar,2025-01-05,0.0
Chamarajanagara,2015-01-04,6.439866542816162
Chamarajanagara,2015-01-11,0.0
Chamarajanagara,2015-01-18,0.0
Chamarajanagara,2015-01-25,0.0
Chamarajanagara,2015-02-01,0.0
Chamarajanagara,2015-02-08,0.0
Chamarajanagara,2015-02-15,0.0
Chamarajanagara,2015-02-22,0.0
Chamarajanagara,2015-03-01,1.3711358904838562
Chamarajanagara,2015-03-08,33.384314167002834
Chamarajanagara,2015-03-15,0.0
Chamarajanagara,2015-03-22,0.05245840549468994
Chamarajanagara,2015-03-29,0.0
Chamarajanagara,2015-04-05,5.58458544810613
Chamarajanagara,2015-04-12,13.417242723206678
Chamarajanagara,2015-04-19,45.777192674577236
Chamarajanagara,2015-04-26,37.002649756769344
Chamarajanagara,2015-05-03,20.21138432621956
Chamarajanagara,2015-05-10,6.140269032369058
Chamarajanagara,2015-05-17,58.28626615802447
Chamarajanagara,2015-05-24,31.149032585322857
Chamarajanagara,2015-05-31,21.362671116987865
Chamarajanagara,2015-06-07,37.366715694467224
Chamarajanagara,2015-06-14,13.496246486902237
Chamarajanagara,2015-06-21,19.38414976745844
Chamarajanagara,2015-06-28,20.474292937666178
Chamarajanagara,2015-07-05,5.248434126377106
Chamarajanagara,2015-07-12,1.3228721097111702
Chamarajanagara,2015-07-19,5.084511471291383
Chamarajanagara,2015-07-26,11.654109369963408
Chamarajanagara,2015-08-02,3.775687180459499
Chamarajanagara,2015-08-09,3.712622826298078
Chamarajanagara,2015-08-16,6.126207766433557
Chamarajanagara,2015-08-23,74.57634720702967
Chamarajanagara,2015-08-30,5.1631291806697845
Chamarajanagara,2015-09-06,10.774575764934223
Chamarajanagara,2015-09-13,35.81452742964029
Chamarajanagara,2015-09-20,0.560895656545957
Chamarajanagara,2015-09-27,34.622105441987514
Chamarajanagara,2015-10-04,74.62673411766687
Chamarajanagara,2015-10-11,45.88211291035016
Chamarajanagara,2015-10-18,41.57396892706553
Chamarajanagara,2015-10-25,0.718422799060742
Chamarajanagara,2015-11-01,12.355554103851318
Chamarajanagara,2015-11-08,48.93159797290961
Chamarajanagara,2015-11-15,99.73232432454824
Chamarajanagara,2015-11-22,38.264143158992134
Chamarajanagara,2015-11-29,11.797844981153807
Chamarajanagara,2015-12-06,26.45379034553965
Chamarajanagara,2015-12-13,4.916282211740812
Chamarajanagara,2015-12-20,2.3214328289031982
Chamarajanagara,2015-12-27,0.0
Chamarajanagara,2016-01-03,0.0
Chamarajanagara,2016-01-10,0.0
Chamarajanagara,2016-01-17,0.0
Chamarajanagara,2016-01-24,0.789315901696682
Chamarajanagara,2016-01-31,0.0
Chamarajanagara,2016-02-07,0.0
Chamarajanagara,2016-02-14,0.0
Chamarajanagara,2016-02-21,0.0
Chamarajanagara,2016-02-28,0.0
Chamarajanagara,2016-03-06,0.0978511373202006
Chamarajanagara,2016-03-13,0.3094947338104248
Chamarajanagara,2016-03-20,0.11765300234158835
Chamarajanagara,2016-03-27,0.0
Chamarajanagara,2016-04-03,0.25066405286391574
Chamarajanagara,2016-04-10,0.48423299193382263
Chamarajanagara,2016-04-17,1.075154128173987
Chamarajanagara,2016-04-24,5.727979429066181
Chamarajanagara,2016-05-01,2.0352765694260597
Chamarajanagara,2016-05-08,6.6594936052958165
Chamarajanagara,2016-05-15,19.16692854712407
Chamarajanagara,2016-05-22,22.139436930418015
Chamarajanagara,2016-05-29,37.146208484967545
Chamarajanagara,2016-06-05,33.67114338775476
Chamarajanagara,2016-06-12,22.713485404849052
Chamarajanagara,2016-06-19,12.688587794701258
Chamarajanagara,2016-06-26,16.918573316186666
Chamarajanagara,2016-07-03,23.331610639890034
Chamarajanagara,2016-07-10,8.12540086855491
Chamarajanagara,2016-07-17,25.41193050146103
Chamarajanagara,2016-07-24,16.72155616680781
Chamarajanagara,2016-07-31,66.78754805028439
Chamarajanagara,2016-08-07,3.683586100737254
Chamarajanagara,2016-08-14,3.8642408127586045
Chamarajanagara,2016-08-21,6.0404609988133116
Chamarajanagara,2016-08-28,10.588507796327272
Chamarajanagara,2016-09-04,12.248494014143946
Chamarajanagara,2016-09-11,6.324572799106439
Chamarajanagara,2016-09-18,4.7967085515459384
Chamarajanagara,2016-09-25,4.166123087207477
Chamarajanagara,2016-10-02,5.81348246584336
Chamarajanagara,2016-10-09,1.9206672037641208
Chamarajanagara,2016-10-16,23.637888663758833
Chamarajanagara,2016-10-23,2.8866084814071655
Chamarajanagara,2016-10-30,0.3490038365125656
Chamarajanagara,2016-11-06,12.677674805124601
Chamarajanagara,2016-11-13,0.0
Chamarajanagara,2016-11-20,0.49494988719622296
Chamarajanagara,2016-11-27,0.0
Chamarajanagara,2016-12-04,7.942892973621686
Chamarajanagara,2016-12-11,0.103548268477122
Chamarajanagara,2016-12-18,25.648330877224605
Chamarajanagara,2016-12-25,0.30483396848042804
Chamarajanagara,2017-01-01,0.17123949527740479
Chamarajanagara,2017-01-08,0.0
Chamarajanagara,2017-01-15,0.0
Chamarajanagara,2017-01-22,0.19169036919871965
Chamarajanagara,2017-01-29,3.8756861612200737
Chamarajanagara,2017-02-05,0.12036824226379395
Chamarajanagara,2017-02-12,0.0
Chamarajanagara,2017-02-19,0.0
Chamarajanagara,2017-02-26,0.0
Chamarajanagara,2017-03-05,0.7620472311973572
Chamarajanagara,2017-03-12,6.994649320840836
Chamarajanagara,2017-03-19,8.523818383614222
Chamarajanagara,2017-03-26,3.154216155409813
Chamarajanagara,2017-04-02,0.0
