district,week_start,week_end_sunday,iso_year,iso_week,imd_rain_mm,week_start_imd,nasa_prectotcorr,T2M_MAX,T2M_MIN,T2M,RH2M
Kodagu,2017-10-23,2017-10-29,2017,43,4.726455349475145,2017-10-30,2.45,26.927142857142854,20.03857142857143,22.94142857142857,87.73142857142857
Kodagu,2017-10-30,2017-11-05,2017,44,1.2443055659532547,2017-11-06,18.64,27.365714285714287,19.49714285714285,23.11285714285714,84.0
Kodagu,2017-11-06,2017-11-12,2017,45,3.2544734440743923,2017-11-13,26.29,26.642857142857142,19.20714285714286,22.572857142857146,85.36714285714285
Kodagu,2017-11-13,2017-11-19,2017,46,0.1322796493768692,2017-11-20,8.86,26.67142857142857,18.13571428571429,22.005714285714284,83.11714285714287
Kodagu,2017-11-20,2017-11-26,2017,47,0.1978278756141662,2017-11-27,2.12,27.03142857142857,19.627142857142854,22.862857142857145,87.79571428571428
Kodagu,2017-11-27,2017-12-03,2017,48,20.822815537452698,2017-12-04,0.44,27.22142857142857,19.197142857142858,22.92,82.94428571428571
Kodagu,2017-12-04,2017-12-10,2017,49,0.5594985261559486,2017-12-11,10.07,26.377142857142854,19.388571428571428,22.417142857142856,85.19142857142857
Kodagu,2017-12-11,2017-12-17,2017,50,1.1913159862160685,2017-12-18,2.5500000000000003,27.148571428571422,17.48857142857143,21.90285714285714,80.0442857142857
Kodagu,2017-12-18,2017-12-24,2017,51,0.0,2017-12-25,0.59,27.31571428571429,18.127142857142857,22.16857142857143,77.9557142857143
Kodagu,2017-12-25,2017-12-31,2017,52,0.0,2018-01-01,0.03,28.365714285714287,16.23857142857143,21.58428571428572,67.99142857142857
Kodagu,2018-01-01,2018-01-07,2018,1,0.0,2018-01-08,0.0,28.837142857142855,15.251428571428573,21.187142857142856,64.62142857142857
Kodagu,2018-01-08,2018-01-14,2018,2,0.0,2018-01-15,0.6900000000000001,29.118571428571425,15.782857142857145,21.91142857142857,68.03714285714285
Kodagu,2018-01-15,2018-01-21,2018,3,0.0,2018-01-22,0.2,31.38142857142857,17.945714285714285,23.86142857142857,64.09857142857143
Kodagu,2018-01-22,2018-01-28,2018,4,0.0,2018-01-29,0.03,30.96,16.09714285714286,22.83,60.55571428571428
Kodagu,2018-01-29,2018-02-04,2018,5,0.0,2018-02-05,0.03,31.212857142857143,17.585714285714285,23.537142857142857,64.6
Kodagu,2018-02-05,2018-02-11,2018,6,0.0,2018-02-12,0.0,33.04571428571428,15.43,23.41142857142857,44.30142857142857
Kodagu,2018-02-12,2018-02-18,2018,7,0.0,2018-02-19,12.3,30.945714285714285,19.437142857142856,24.465714285714284,63.80285714285714
Kodagu,2018-02-19,2018-02-25,2018,8,0.0,2018-02-26,0.02,33.12428571428571,18.47714285714286,24.87142857142857,55.00571428571429
Kodagu,2018-02-26,2018-03-04,2018,9,0.0,2018-03-05,0.01,34.777142857142856,18.024285714285718,25.595714285714287,44.79285714285714
Kodagu,2018-03-05,2018-03-11,2018,10,0.0,2018-03-12,0.02,35.92142857142857,18.57428571428571,26.392857142857142,41.13285714285714
Kodagu,2018-03-12,2018-03-18,2018,11,0.0,2018-03-19,0.06,36.36857142857143,20.025714285714287,27.40285714285714,46.21857142857142
Kodagu,2018-03-19,2018-03-25,2018,12,0.0,2018-03-26,18.47,32.41571428571429,21.49285714285714,26.175714285714285,68.03285714285714
Kodagu,2018-03-26,2018-04-01,2018,13,0.0,2018-04-02,0.64,35.81285714285714,21.314285714285717,27.62857142857143,56.01142857142857
Kodagu,2018-04-02,2018-04-08,2018,14,0.0,2018-04-09,5.33,34.58,22.16714285714286,27.33857142857143,64.76285714285714
Kodagu,2018-04-09,2018-04-15,2018,15,0.0,2018-04-16,2.35,35.65857142857143,22.321428571428573,28.298571428571428,57.701428571428565
Kodagu,2018-04-16,2018-04-22,2018,16,0.0,2018-04-23,24.06,34.464285714285715,22.66,27.46857142857143,68.09285714285714
Kodagu,2018-04-23,2018-04-29,2018,17,0.0,2018-04-30,22.44,33.660000000000004,23.0,27.16,72.99714285714286
Kodagu,2018-04-30,2018-05-06,2018,18,0.0,2018-05-07,3.19,35.277142857142856,22.684285714285718,27.86142857142857,67.09714285714286
Kodagu,2018-05-07,2018-05-13,2018,19,0.0,2018-05-14,26.38,33.855714285714285,23.094285714285714,27.2,73.46285714285715
Kodagu,2018-05-14,2018-05-20,2018,20,0.0,2018-05-21,69.50999999999999,29.254285714285714,22.24571428571429,24.90714285714285,84.38571428571429
Kodagu,2018-05-21,2018-05-27,2018,21,0.0,2018-05-28,30.22,29.775714285714287,22.125714285714285,25.09142857142857,82.95857142857143
Kodagu,2018-05-28,2018-06-03,2018,22,0.0,2018-06-04,96.32,29.455714285714286,22.56,25.198571428571427,85.74000000000001
Kodagu,2018-06-04,2018-06-10,2018,23,0.0,2018-06-11,110.89,27.385714285714283,22.175714285714285,24.27142857142857,91.11714285714284
Kodagu,2018-06-11,2018-06-17,2018,24,0.0,2018-06-18,155.4,26.47571428571428,21.964285714285715,23.884285714285717,90.25285714285714
Kodagu,2018-06-18,2018-06-24,2018,25,0.0,2018-06-25,78.53,25.92142857142857,20.677142857142854,23.05857142857143,90.16285714285712
Kodagu,2018-06-25,2018-07-01,2018,26,0.0,2018-07-02,74.92,25.47714285714286,20.732857142857146,22.647142857142857,90.61857142857144
Kodagu,2018-07-02,2018-07-08,2018,27,0.0,2018-07-09,108.85,25.454285714285717,20.414285714285715,22.635714285714283,90.59857142857145
Kodagu,2018-07-09,2018-07-15,2018,28,0.0,2018-07-16,109.29,25.27142857142857,21.175714285714285,22.9,92.67
Kodagu,2018-07-16,2018-07-22,2018,29,0.0,2018-07-23,179.74,24.625714285714285,22.03,23.032857142857143,94.29
Kodagu,2018-07-23,2018-07-29,2018,30,0.0,2018-07-30,141.28,25.16142857142857,21.51142857142857,22.93,92.98
Kodagu,2018-07-30,2018-08-05,2018,31,0.0,2018-08-06,75.94,25.67142857142857,21.08,22.79,92.45
Kodagu,2018-08-06,2018-08-12,2018,32,0.0,2018-08-13,49.47,25.42,20.658571428571427,22.52285714285714,91.88571428571429
Kodagu,2018-08-13,2018-08-19,2018,33,0.0,2018-08-20,132.36,24.198571428571427,20.74428571428572,22.117142857142856,93.69428571428573
Kodagu,2018-08-20,2018-08-26,2018,34,0.0,2018-08-27,163.91,24.345714285714283,21.02,22.37857142857143,94.16142857142856
Kodagu,2018-08-27,2018-09-02,2018,35,0.0,2018-09-03,37.17,25.527142857142856,20.052857142857142,22.175714285714285,91.29857142857144
Kodagu,2018-09-03,2018-09-09,2018,36,0.0,2018-09-10,28.61,26.145714285714284,20.027142857142856,22.442857142857143,90.69714285714284
Kodagu,2018-09-10,2018-09-16,2018,37,0.0,2018-09-17,3.91,26.68285714285714,19.0,22.23857142857143,87.7042857142857
Kodagu,2018-09-17,2018-09-23,2018,38,0.0,2018-09-24,20.94,27.677142857142854,19.454285714285717,22.84714285714286,86.90285714285714
Kodagu,2018-09-24,2018-09-30,2018,39,0.0,2018-10-01,16.87,27.002857142857145,19.89428571428571,22.752857142857145,87.75142857142858
Kodagu,2018-10-01,2018-10-07,2018,40,0.0,2018-10-08,79.36,27.604285714285712,21.267142857142854,23.86285714285714,90.49428571428572
Kodagu,2018-10-08,2018-10-14,2018,41,0.0,2018-10-15,65.91,27.632857142857144,21.184285714285718,23.860000000000003,89.60571428571428
Kodagu,2018-10-15,2018-10-21,2018,42,0.0,2018-10-22,32.27,27.514285714285712,20.898571428571422,23.604285714285712,89.39
Kodagu,2018-10-22,2018-10-28,2018,43,0.0,2018-10-29,54.32,26.78428571428572,20.110000000000003,23.02285714285714,87.85285714285715
Kodagu,2018-10-29,2018-11-04,2018,44,0.0,2018-11-05,0.04,27.807142857142857,17.47142857142857,22.457142857142856,76.81428571428572
Kodagu,2018-11-05,2018-11-11,2018,45,0.0,2018-11-12,12.12,27.82857142857143,18.99,23.07,83.56000000000002
Kodagu,2018-11-12,2018-11-18,2018,46,0.0,2018-11-19,0.48,27.957142857142856,17.505714285714284,22.41857142857143,76.93714285714286
Kodagu,2018-11-19,2018-11-25,2018,47,0.0,2018-11-26,7.5,27.731428571428573,17.835714285714285,22.34714285714286,80.23428571428572
Kodagu,2018-11-26,2018-12-02,2018,48,0.0,2018-12-03,13.16,27.955714285714286,19.642857142857142,23.254285714285714,83.05285714285715
Kodagu,2018-12-03,2018-12-09,2018,49,0.0,2018-12-10,0.54,28.44428571428572,17.584285714285716,22.46,75.16
Kodagu,2018-12-10,2018-12-16,2018,50,0.0,2018-12-17,3.23,29.04142857142857,19.48857142857143,23.752857142857145,77.41857142857143
Kodagu,2018-12-17,2018-12-23,2018,51,0.0,2018-12-24,0.06,29.65571428571429,18.108571428571427,23.11428571428572,69.27714285714286
Kodagu,2018-12-24,2018-12-30,2018,52,0.0,2018-12-31,1.13,30.127142857142854,17.714285714285715,23.25857142857143,69.19285714285715
Kodagu,2018-12-31,2019-01-06,2019,1,0.0,2019-01-07,2.22,30.51,18.83142857142857,23.78142857142857,69.3457142857143
Kodagu,2019-01-07,2019-01-13,2019,2,0.0,2019-01-14,0.0,31.51571428571429,14.007142857142856,21.68285714285714,48.08
Kodagu,2019-01-14,2019-01-20,2019,3,0.0,2019-01-21,0.0,32.30857142857143,15.317142857142857,22.945714285714285,53.46857142857142
Kodagu,2019-01-21,2019-01-27,2019,4,0.0,2019-01-28,0.0,32.39,15.061428571428571,22.74,46.762857142857136
Kodagu,2019-01-28,2019-02-03,2019,5,0.0,2019-02-04,0.0699999999999999,31.18285714285714,18.15142857142857,23.532857142857143,67.60857142857142
Kodagu,2019-02-04,2019-02-10,2019,6,4.598042998462915,2019-02-11,0.01,32.614285714285714,18.414285714285715,24.858571428571427,55.06857142857143
Kodagu,2019-02-11,2019-02-17,2019,7,2.1898771449923515,2019-02-18,3.08,33.39857142857143,20.70142857142857,26.12857142857143,59.97428571428571
Kodagu,2019-02-18,2019-02-24,2019,8,0.0,2019-02-25,0.06,34.61857142857143,19.267142857142854,26.214285714285715,52.035714285714285
Kodagu,2019-02-25,2019-03-03,2019,9,0.1780450940132141,2019-03-04,0.15,36.364285714285714,19.404285714285717,27.118571428571432,42.02571428571429
Kodagu,2019-03-04,2019-03-10,2019,10,1.3272811621427536,2019-03-11,2.25,34.62285714285714,20.127142857142854,26.40142857142857,54.97571428571428
Kodagu,2019-03-11,2019-03-17,2019,11,1.1112100780010223,2019-03-18,2.51,35.65857142857143,20.197142857142858,26.857142857142858,57.49571428571429
Kodagu,2019-03-18,2019-03-24,2019,12,1.9245123863220213,2019-03-25,0.03,36.73857142857143,20.481428571428573,27.76142857142857,46.10142857142857
Kodagu,2019-03-25,2019-03-31,2019,13,2.494423776865005,2019-04-01,0.03,36.53,21.46857142857143,28.27857142857143,53.04857142857144
Kodagu,2019-04-01,2019-04-07,2019,14,1.092509686946869,2019-04-08,5.17,36.970000000000006,22.52142857142857,28.618571428571432,58.92285714285714
Kodagu,2019-04-08,2019-04-14,2019,15,13.813127480447292,2019-04-15,6.3,36.91857142857143,22.66142857142857,28.722857142857144,59.76571428571429
Kodagu,2019-04-15,2019-04-21,2019,16,37.6807961165905,2019-04-22,12.6,36.90428571428571,22.91142857142857,28.85571428571429,60.96
Kodagu,2019-04-22,2019-04-28,2019,17,15.169472068548204,2019-04-29,22.35,35.184285714285714,22.478571428571428,27.61142857142857,66.4057142857143
Kodagu,2019-04-29,2019-05-05,2019,18,36.477585308253765,2019-05-06,3.35,37.07428571428572,22.895714285714288,28.84,62.25428571428571
Kodagu,2019-05-06,2019-05-12,2019,19,23.365561112761497,2019-05-13,7.65,34.16428571428571,22.208571428571428,26.97571428571428,67.07000000000001
Kodagu,2019-05-13,2019-05-19,2019,20,30.15746135264635,2019-05-20,11.35,34.30571428571428,22.42,27.12,68.76428571428572
Kodagu,2019-05-20,2019-05-26,2019,21,35.77410374581814,2019-05-27,7.5,34.857142857142854,23.254285714285714,27.89,67.57428571428571
Kodagu,2019-05-27,2019-06-02,2019,22,31.460086323320866,2019-06-03,18.74,33.54142857142857,23.075714285714287,27.23,72.96285714285715
Kodagu,2019-06-03,2019-06-09,2019,23,37.195131696760654,2019-06-10,48.37,31.78428571428572,22.58857142857143,26.285714285714285,77.98571428571428
Kodagu,2019-06-10,2019-06-16,2019,24,62.80869103223085,2019-06-17,45.01,30.67142857142857,22.24571428571429,25.642857142857142,80.04857142857144
Kodagu,2019-06-17,2019-06-23,2019,25,25.01541762799025,2019-06-24,72.27,28.785714285714285,22.594285714285714,24.97571428571428,85.43142857142857
Kodagu,2019-06-24,2019-06-30,2019,26,19.748973064124584,2019-07-01,66.23,27.712857142857143,21.622857142857143,24.05857142857143,86.47571428571429
Kodagu,2019-07-01,2019-07-07,2019,27,98.29926943778992,2019-07-08,43.52,27.90142857142857,22.27428571428572,24.435714285714287,86.58857142857143
Kodagu,2019-07-08,2019-07-14,2019,28,48.79892712831497,2019-07-15,100.41,27.134285714285717,22.734285714285715,24.39428571428571,89.86142857142856
Kodagu,2019-07-15,2019-07-21,2019,29,38.13263484463096,2019-07-22,95.99,26.79,21.05,23.36285714285714,89.20142857142856
Kodagu,2019-07-22,2019-07-28,2019,30,52.74506162106991,2019-07-29,185.7,25.484285714285715,20.708571428571428,22.67,90.79571428571428
Kodagu,2019-07-29,2019-08-04,2019,31,49.03697250783444,2019-08-05,78.8,25.618571428571425,20.86428571428572,22.768571428571427,91.79
Kodagu,2019-08-05,2019-08-11,2019,32,507.9091880321503,2019-08-12,93.65,25.52142857142857,21.015714285714285,22.955714285714286,91.82
Kodagu,2019-08-12,2019-08-18,2019,33,46.07279984652996,2019-08-19,384.74,24.90857142857143,21.231428571428573,22.875714285714285,93.85857142857142
Kodagu,2019-08-19,2019-08-25,2019,34,38.34289418905973,2019-08-26,122.1,25.26142857142857,20.785714285714285,22.61142857142857,93.12285714285714
Kodagu,2019-08-26,2019-09-01,2019,35,56.96124338358641,2019-09-02,94.82,25.33857142857143,20.42142857142857,22.252857142857145,92.59
Kodagu,2019-09-02,2019-09-08,2019,36,124.55485826730728,2019-09-09,97.08,25.51142857142857,21.231428571428573,22.92142857142857,92.74285714285716
Kodagu,2019-09-09,2019-09-15,2019,37,43.4114436339587,2019-09-16,180.12,25.27,21.192857142857143,22.885714285714283,93.56142857142858
Kodagu,2019-09-16,2019-09-22,2019,38,12.621039409190416,2019-09-23,64.82,26.20142857142857,21.304285714285715,23.187142857142856,92.38714285714286
Kodagu,2019-09-23,2019-09-29,2019,39,34.07629819959402,2019-09-30,39.14,26.634285714285717,20.62,23.10571428571429,90.16857142857144
Kodagu,2019-09-30,2019-10-06,2019,40,36.27262129634619,2019-10-07,52.61,26.785714285714285,20.85428571428572,23.29,90.42142857142858
Kodagu,2019-10-07,2019-10-13,2019,41,46.31822310760617,2019-10-14,48.51,26.032857142857143,21.29,23.197142857142858,92.53857142857144
Kodagu,2019-10-14,2019-10-20,2019,42,74.39296838268638,2019-10-21,60.41,26.434285714285718,21.54142857142857,23.532857142857143,91.86428571428571
Kodagu,2019-10-21,2019-10-27,2019,43,73.45442602038383,2019-10-28,119.63,26.345714285714287,21.56,23.452857142857145,92.46714285714286
Kodagu,2019-10-28,2019-11-03,2019,44,11.139527976512907,2019-11-04,116.92,25.275714285714287,20.41142857142857,22.3,92.70571428571428
Kodagu,2019-11-04,2019-11-10,2019,45,40.504265954718,2019-11-11,31.17,26.49857142857143,19.884285714285717,22.801428571428573,89.52714285714285
Kodagu,2019-11-11,2019-11-17,2019,46,2.1582258380949497,2019-11-18,23.2,26.74714285714285,20.912857142857145,23.41,90.65142857142858
Kodagu,2019-11-18,2019-11-24,2019,47,1.961786724627018,2019-11-25,7.53,27.545714285714286,19.367142857142856,23.185714285714283,85.24571428571429
Kodagu,2019-11-25,2019-12-01,2019,48,0.3756599500775337,2019-12-02,6.46,27.27,19.97142857142857,23.30857142857143,84.85571428571428
Kodagu,2019-12-02,2019-12-08,2019,49,26.925007738173008,2019-12-09,32.89,26.83142857142857,20.295714285714286,23.118571428571432,87.22571428571429
Kodagu,2019-12-09,2019-12-15,2019,50,0.1041860654950141,2019-12-16,2.06,26.51571428571429,18.89428571428571,22.25142857142857,83.41857142857143
Kodagu,2019-12-16,2019-12-22,2019,51,0.0,2019-12-23,7.17,27.132857142857144,18.66857142857143,22.56,82.3342857142857
Kodagu,2019-12-23,2019-12-29,2019,52,1.8646821975708008,2019-12-30,0.37,27.304285714285715,18.551428571428573,22.592857142857145,80.36428571428571
Kodagu,2019-12-30,2020-01-05,2020,1,0.2371905446052551,2020-01-06,2.05,28.392857142857142,19.547142857142852,23.53428571428572,81.51428571428572
Kodagu,2020-01-06,2020-01-12,2020,2,0.0,2020-01-13,0.66,28.035714285714285,19.224285714285717,23.06714285714286,81.58857142857143
Kodagu,2020-01-13,2020-01-19,2020,3,0.0,2020-01-20,0.01,29.08428571428572,17.84857142857143,22.897142857142857,74.2757142857143
Kodagu,2020-01-20,2020-01-26,2020,4,0.0,2020-01-27,0.42,29.77857142857143,18.22571428571429,23.27142857142857,74.66142857142857
Kodagu,2020-01-27,2020-02-02,2020,5,0.0,2020-02-03,0.03,31.75857142857143,17.534285714285712,23.944285714285712,63.07428571428572
Kodagu,2020-02-03,2020-02-09,2020,6,0.0,2020-02-10,0.06,31.358571428571427,18.685714285714287,24.02857142857143,71.17714285714285
Kodagu,2020-02-10,2020-02-16,2020,7,0.0,2020-02-17,0.11,31.48,18.617142857142856,24.122857142857143,68.07857142857144
Kodagu,2020-02-17,2020-02-23,2020,8,0.0,2020-02-24,0.01,34.05142857142857,18.40285714285714,25.345714285714283,55.46142857142858
Kodagu,2020-02-24,2020-03-01,2020,9,3.85922659188509,2020-03-02,0.0,35.067142857142855,18.21142857142857,25.768571428571427,50.46714285714285
Kodagu,2020-03-02,2020-03-08,2020,10,7.168276101350784,2020-03-09,5.42,33.221428571428575,21.53,26.632857142857144,63.89571428571429
Kodagu,2020-03-09,2020-03-15,2020,11,0.0,2020-03-16,1.31,33.208571428571425,20.358571428571427,25.83,66.85428571428572
Kodagu,2020-03-16,2020-03-22,2020,12,0.8576802313327789,2020-03-23,0.0,36.14857142857143,21.24857142857143,27.707142857142856,59.16428571428571
Kodagu,2020-03-23,2020-03-29,2020,13,3.622422713786364,2020-03-30,2.09,36.121428571428574,21.71857142857143,28.075714285714287,52.94857142857143
Kodagu,2020-03-30,2020-04-05,2020,14,0.0,2020-04-06,2.47,36.45,22.104285714285712,28.35,57.737142857142864
Kodagu,2020-04-06,2020-04-12,2020,15,31.70899058133364,2020-04-13,2.06,36.76428571428572,22.74714285714285,28.868571428571432,57.441428571428574
Kodagu,2020-04-13,2020-04-19,2020,16,1.0937976241111755,2020-04-20,6.35,34.84,22.360000000000003,27.86428571428572,60.61714285714286
Kodagu,2020-04-20,2020-04-26,2020,17,25.72349045425653,2020-04-27,2.2,37.04,23.042857142857144,29.24857142857143,55.71714285714285
Kodagu,2020-04-27,2020-05-03,2020,18,26.68708046153188,2020-05-04,30.62,32.66571428571429,23.33857142857143,27.00142857142857,74.30142857142857
Kodagu,2020-05-04,2020-05-10,2020,19,21.24804534576833,2020-05-11,25.32,33.34,22.962857142857143,27.08428571428572,74.17714285714285
Kodagu,2020-05-11,2020-05-17,2020,20,42.603916227817535,2020-05-18,19.24,32.27,23.6,27.10142857142857,77.1557142857143
Kodagu,2020-05-18,2020-05-24,2020,21,22.2003341242671,2020-05-25,39.33,31.115714285714287,23.43142857142857,26.408571428571427,81.00571428571428
Kodagu,2020-05-25,2020-05-31,2020,22,37.531355410814285,2020-06-01,27.5,30.91,22.860000000000003,25.924285714285716,81.30142857142857
Kodagu,2020-06-01,2020-06-07,2020,23,49.29442010819912,2020-06-08,87.91,28.48428571428571,22.327142857142857,24.827142857142857,87.32428571428571
Kodagu,2020-06-08,2020-06-14,2020,24,42.23519976809621,2020-06-15,80.71,27.26142857142857,21.97714285714286,24.03142857142857,88.38
Kodagu,2020-06-15,2020-06-21,2020,25,47.55243481695652,2020-06-22,123.31,26.71857142857143,21.045714285714286,23.43285714285714,88.57142857142857
Kodagu,2020-06-22,2020-06-28,2020,26,19.97522008046508,2020-06-29,134.07,26.287142857142857,21.408571428571427,23.48428571428571,90.44857142857144
Kodagu,2020-06-29,2020-07-05,2020,27,65.43456688709557,2020-07-06,121.24,26.858571428571427,21.192857142857143,23.465714285714284,90.33
Kodagu,2020-07-06,2020-07-12,2020,28,57.76016066968441,2020-07-13,169.43,25.36428571428571,21.077142857142857,22.884285714285717,92.33
Kodagu,2020-07-13,2020-07-19,2020,29,79.34596993774176,2020-07-20,112.03,25.698571428571427,20.49857142857143,22.69428571428572,92.60285714285716
Kodagu,2020-07-20,2020-07-26,2020,30,20.79133894667029,2020-07-27,154.39,25.65714285714285,21.15,22.962857142857143,93.14428571428572
Kodagu,2020-07-27,2020-08-02,2020,31,39.24454125016928,2020-08-03,66.73,26.587142857142855,21.10571428571429,23.36142857142857,91.36571428571428
Kodagu,2020-08-03,2020-08-09,2020,32,317.17240929603577,2020-08-10,207.05,25.00857142857143,21.177142857142854,22.82857142857143,94.5957142857143
Kodagu,2020-08-10,2020-08-16,2020,33,63.51408709585667,2020-08-17,417.5,24.18,21.65857142857143,22.824285714285715,95.36
Kodagu,2020-08-17,2020-08-23,2020,34,29.848897073417906,2020-08-24,76.5,25.45142857142857,21.145714285714284,22.802857142857142,93.50857142857144
Kodagu,2020-08-24,2020-08-30,2020,35,4.503213290125132,2020-08-31,52.28,26.45142857142857,21.15,23.23,91.89
Kodagu,2020-08-31,2020-09-06,2020,36,58.86069114133716,2020-09-07,20.69,26.874285714285715,20.72,23.25142857142857,90.41142857142856
Kodagu,2020-09-07,2020-09-13,2020,37,77.28271563351154,2020-09-14,154.54,26.65571428571429,21.487142857142857,23.577142857142857,92.58571428571427
Kodagu,2020-09-14,2020-09-20,2020,38,62.3729417771101,2020-09-21,160.62,25.424285714285716,20.038571428571423,22.437142857142856,92.48857142857142
Kodagu,2020-09-21,2020-09-27,2020,39,66.21391553618014,2020-09-28,159.09,24.96142857142857,20.594285714285714,22.375714285714285,93.53571428571428
Kodagu,2020-09-28,2020-10-04,2020,40,8.033199898898602,2020-10-05,20.17,25.52428571428572,19.594285714285714,22.11142857142857,90.52285714285712
Kodagu,2020-10-05,2020-10-11,2020,41,31.701795656234022,2020-10-12,24.65,25.9,20.25142857142857,22.458571428571428,90.73857142857142
Kodagu,2020-10-12,2020-10-18,2020,42,39.46592101454735,2020-10-19,149.72,26.345714285714283,21.01142857142857,23.06142857142857,92.44714285714284
Kodagu,2020-10-19,2020-10-25,2020,43,23.13988187164068,2020-10-26,100.28,25.54,20.41,22.455714285714286,91.57142857142856
Kodagu,2020-10-26,2020-11-01,2020,44,0.6831710897386074,2020-11-02,61.86,26.54,20.307142857142857,22.84,90.92428571428572
Kodagu,2020-11-02,2020-11-08,2020,45,16.229590080678463,2020-11-09,5.46,27.75714285714286,19.764285714285712,23.33,85.3
Kodagu,2020-11-09,2020-11-15,2020,46,2.668574243783951,2020-11-16,19.72,27.33142857142857,20.845714285714283,23.685714285714287,87.92
Kodagu,2020-11-16,2020-11-22,2020,47,3.542582269757986,2020-11-23,15.9,27.262857142857143,19.304285714285715,22.955714285714286,85.9057142857143
Kodagu,2020-11-23,2020-11-29,2020,48,1.5358141772449017,2020-11-30,8.62,26.68,18.27857142857143,22.092857142857145,83.08857142857143
Kodagu,2020-11-30,2020-12-06,2020,49,2.7519217804074287,2020-12-07,1.87,26.767142857142854,18.74285714285714,22.478571428571428,85.2
Kodagu,2020-12-07,2020-12-13,2020,50,5.518849745392799,2020-12-14,8.08,26.967142857142857,18.837142857142855,22.615714285714287,84.15571428571427
Kodagu,2020-12-14,2020-12-20,2020,51,0.0,2020-12-21,19.73,26.92,18.368571428571432,22.344285714285714,84.68571428571428
Kodagu,2020-12-21,2020-12-27,2020,52,4.687715386971831,2020-12-28,0.58,26.73857142857143,17.66857142857143,21.8,78.83714285714287
Kodagu,2020-12-28,2021-01-03,2020,53,0.0,2021-01-04,2.76,27.845714285714287,17.535714285714285,22.26,78.17428571428572
Kodagu,2021-01-04,2021-01-10,2021,1,28.18811445683241,2021-01-11,4.949999999999999,28.68285714285714,18.6,23.018571428571427,76.23714285714286
Kodagu,2021-01-11,2021-01-17,2021,2,1.636190127581358,2021-01-18,56.61,27.444285714285712,20.33142857142857,23.185714285714287,86.91285714285713
Kodagu,2021-01-18,2021-01-24,2021,3,0.0,2021-01-25,1.71,28.214285714285715,19.048571428571428,23.13,76.50571428571428
Kodagu,2021-01-25,2021-01-31,2021,4,0.0,2021-02-01,0.09,30.217142857142857,17.467142857142857,23.195714285714285,70.75428571428571
Kodagu,2021-02-01,2021-02-07,2021,5,0.0,2021-02-08,0.06,30.564285714285717,16.992857142857144,23.16142857142857,64.78571428571429
Kodagu,2021-02-08,2021-02-14,2021,6,0.0,2021-02-15,0.07,31.41,17.14,23.505714285714284,61.21714285714285
Kodagu,2021-02-15,2021-02-21,2021,7,5.872682247310877,2021-02-22,0.07,31.962857142857143,16.315714285714286,23.321428571428573,59.64428571428572
Kodagu,2021-02-22,2021-02-28,2021,8,14.707032464444636,2021-03-01,18.6,29.84,19.17,23.7,72.38857142857144
Kodagu,2021-03-01,2021-03-07,2021,9,0.0,2021-03-08,1.87,33.65571428571429,19.162857142857145,25.622857142857143,63.417142857142856
Kodagu,2021-03-08,2021-03-14,2021,10,1.4667108058929443,2021-03-15,0.25,34.902857142857144,19.045714285714286,26.062857142857144,56.33
Kodagu,2021-03-15,2021-03-21,2021,11,2.5916712693870068,2021-03-22,7.22,33.36714285714286,20.51571428571429,26.08285714285714,62.53000000000001
Kodagu,2021-03-22,2021-03-28,2021,12,0.0,2021-03-29,0.79,35.07,20.775714285714287,27.148571428571422,55.54714285714285
Kodagu,2021-03-29,2021-04-04,2021,13,0.0,2021-04-05,2.79,35.33857142857143,22.695714285714285,28.147142857142857,57.90857142857143
Kodagu,2021-04-05,2021-04-11,2021,14,0.0,2021-04-12,2.55,35.607142857142854,21.77,27.518571428571427,62.48857142857143
Kodagu,2021-04-12,2021-04-18,2021,15,45.55677052587271,2021-04-19,12.489999999999998,36.24857142857143,22.97142857142857,28.642857142857142,58.33142857142858
Kodagu,2021-04-19,2021-04-25,2021,16,42.66445560008288,2021-04-26,39.25,31.767142857142854,22.40857142857143,26.071428571428573,76.6557142857143
Kodagu,2021-04-26,2021-05-02,2021,17,13.42848652601242,2021-05-03,28.65,31.94,22.574285714285715,26.327142857142857,76.17142857142858
Kodagu,2021-05-03,2021-05-09,2021,18,22.24908298254013,2021-05-10,9.16,32.07285714285714,22.78142857142857,26.77,74.46571428571428
Kodagu,2021-05-10,2021-05-16,2021,19,107.85788173228502,2021-05-17,25.44,32.01571428571428,23.415714285714284,26.67142857142857,79.77
Kodagu,2021-05-17,2021-05-23,2021,20,21.41219339519739,2021-05-24,169.4,27.73857142857143,22.731428571428573,24.712857142857143,90.42285714285715
Kodagu,2021-05-24,2021-05-30,2021,21,7.906480103731155,2021-05-31,42.48,27.374285714285715,21.704285714285717,24.08428571428572,89.63857142857144
Kodagu,2021-05-31,2021-06-06,2021,22,25.27252772450447,2021-06-07,48.99,27.167142857142856,21.215714285714284,23.638571428571428,88.23571428571428
Kodagu,2021-06-07,2021-06-13,2021,23,21.670618172734976,2021-06-14,76.22,28.124285714285715,21.462857142857143,24.228571428571428,88.05142857142857
Kodagu,2021-06-14,2021-06-20,2021,24,130.54415596462786,2021-06-21,97.49,26.357142857142858,20.972857142857144,23.34,89.53142857142858
Kodagu,2021-06-21,2021-06-27,2021,25,17.52157447487116,2021-06-28,173.09,25.874285714285715,21.957142857142856,23.58,91.69571428571427
